5948,BULONG NG DAMDAMIN,Marissa Sanchez
5973,INANO NI KUWAN,MAE RIVERA
5990,MAHIRAP MAGMAHAL NG SYOTA NG IBA,JIM PAREDES
6038,Whoops Kiri,Fruitcake
6096,Bakit Papa,Sexbomb Girls
6099,Bitin Si Honey,Quickie
6101,BULONG NG DAMDAMIN,Marissa Sanchez
6103,Chuva Choo Choo,Jolina Magdangal
6127,Magellan (Original version -1972),Yoyoy Villame
6503,STUPID KA RIN,SEX BOMB GIRLS
6527,AKO'Y AKO,ERMA DELA CRUZ
6538,Boracay Baby,Carlos Agassi
6591,Masculados,Masculados
6628,The Cheeky Song,Cheeky girls
6662,Hawakan Mong Mabuti,Masculados
6668,Libreng-Libre,Masculados
6709,MASAKIT,HANNAH VILLAME
6720,ANG SARAP-SARAP NG..,MARICEL
6727,"Ayan Na, Sige Pa",Marissa Sanchez
6731,BAKIT AKO MAHIHIYA,MAE RIVERA
6753,Magbati Na Tayo,Marissa Sanchez
6766,Upakan,Tito Vic & Joey
6771,Ako Ba O Siya?,Hannah Villame
6774,Alab,Hannah Villame
6775,Alam Mo Ba,Marissa Sanchez
6787,Dahan-Dahanin Mo,Marissa Sanchez
6797,Mga Babong,"Tito, Vic & Joey"
6872,Lagot Ka,Masculados
6927,KAHIT NA PANGIT KA,DJ ALVARO
6953,Papa Ka Ba,DJ Alvaro
6956,Sooper Baby Luv,Sooper Babes
6958,I Wanna Play Bey Blade,Sooper Babes
6994,Booba,Ruffa Mae Quinto
7072,Cutie Cute Cute,Mahal And Mura
7125,Ratratin,Masculados
7131,Sana Mama,Masculados
7139,Uhhya Uhhya,Masculados
7159,Babaeng Holdaper,Porkchop
7170,Bakya Mo Neneng,Pinoy Classic
7197,Butsikik,Yoyoy Villame
7214,Kahit Na,DJ Alvaro
7223,Alien,Brod Pete.
7234,Macho Papa,Masculados
7237,Bulaklak,Viva Hot Babes
7330,Bakit Ako Mahihiya,Mae Rivera
7338,Makulit,DJ Alvaro
7347,Singkit,DJ Alvaro
7359,Ayoko Na Sa'yo,Mahal At Mura
7371,Hot Babes,Viva HotBabes
7396,Hawakan Mong Mabuti,Masculados
7400,Ayoko Na Sa'yo,Mahal At Mura
7414,Miss Flawless,Angelica Jones
7425,Pito-Pito,Willie Revillame
7427,Fastfood Song,Fast Food Rockers
7436,Miss Flawless,Angelica Jones
7455,KAHIT NA PANGIT KA,DJ ALVARO
7472,Pamela Wan,Vhong Navarro
7487,Chivachocho,Jolina Magdangal
7518,Pamela Wan,Vhong Navarro
7564,Pamela Wan,Vhong Navarro
7583,Pwede Ba Malaman Mo,Lito Camo
7603,Hawakan Mong Mabuti,Masculados
7624,Canton,Joey De Leon
7628,Paepek Epek,Joey De Leon
7642,Pamela Wan,Vhong Navarro
7652,Fastfood Song,F.Food Rockers
7658,KAILANGAN I-MEMORIZE,SOOPER BABES
7660,Pito-Pito,Willie Revillame
7696,Tatakbo Ako,Ate Glow
7700,Jumbo Hotdog,Masculados
7703,Bumper To Bumper,Love Anover
7717,Ang Saya Ng Puso,Maylo Mulach
7725,Batuta,Roger Dames
7755,Sagutin Mo Na Ko,Willie Revillame
7756,Tita Nanay,Virgie Miranda
7757,Todo Na Ito,Edmon Lina
7764,Bakit,Michael V.
7781,Kung Ako Ay Mag-Aasawa,Miles
7828,Beep Beep Beep,Willie Revillame
7832,Choto Matte Kudesai,Sex Bomb
7836,Daisy Otso,Keekaayz
7856,Tango Boogie Chahca,Ate Glow
7864,BABAE PO AKO,TUESDAY
7879,Kikay,Viva Hotbabes
7883,Selosa,Andrea
7897,Sunod Sa Galaw,Jaboom Twins
7998,TOTOY BIBO,VHONG NAVARRO
8009,Totoy Bibo,Vhong Navarro
8010,Nakaka,Masculados
8014,In Or Out,Sandara Park
8064,Coca-Cola Body,Viva Hotbabes
8069,Gusto Ko Ang Nota,Aleck Bovick
8072,Kuya Wag Po,Tuesday
8075,Machunurin,Masculados
8095,Basketball,Viva Hot Babes
8117,Sinong Magsasabi,Masculados
8121,Pasumpa Sumpa,Milyo Naryo
8138,Titigas Lalambot,Masculados
8147,Kiliti,D' Bodies
8165,The Bible,Yoyoy Villame
8178,Wag Na Wag,Michael V.
8182,Si Manloloko,Ai Ai delas Alas
8183,Mr. Wow,Ethel Booba
8184,Giling Giling,Tuesday
8241,Wowowee,Lito Camo
8258,Don Romantiko,Vhong Navarro
8332,Pandesal,Viva Hot Men
8337,Swak Na Swak,Masculados
8478,Kalabit Penge,Wally And Jose
8501,ANG MAHIWAGANG HIWA,BOY SULLIVAN
8507,NENE,MANO MANO
8516,MAY B.O. NA AKO,MICHAEL V.
8519,MAMAW,MICHAEL V.
8522,ULAM,MICHAEL V.
8523,Boom Tarat Tarat Pasko Na,Willie Revillame
8616,"DODODO, DADADA",Willie Revillame
8617,Kakabog Kabog,Willie Revillame
8639,Ang Organ Ko Bisaya,Milyo Naryo
8646,Ayos Giud Visayan Song,Michael V.
8657,Brutsa,Milyonaryo
8660,Buksan Mo Na,Milyo Naryo
8665,Chibog,Milyo Naryo
8671,"Fake,Fake,Fake",Milyo Naryo
8678,Haring Solomon,Sulivan
8679,Hibok Hibok,Sullivan
8691,Kanunay Blues,Milyo Naryo
8693,Karyo,Sullivans
8700,Kulot Ang Buhok,Sullivans
8701,Kung Ako Ay Lasing,Sullivans
8704,Langgonisa,Sullivans
8707,LKK,Milyonaryo
8708,LoneRanger,Sullivan
8709,Macho Dancer,Milyonaryo
8716,Mariang Palad,Sullivans
8720,Mauna Ka Bago Ako,Milyo Naryo
8721,May Pulis Sa Ilalim Ng Tulay,Sullivans
8728,Naglibog Ako,Milyo Naryo
8732,Naka-Table Na Kita,Milyo Naryo
8738,Oldest Man Sa Mundo,Milyo Naryo
8744,Pasayawa Ko Day,Milyonaryo
8758,Si Neneng,Milyo Naryo
8765,Tama Na Day,Milyo Naryo
8772,"Utang Lipay, Bayad Dugay",Milyo Naryo
8793,KEMBOT,UD4
8811,Aral,TOTOY BATO
8814,Ing Sugarol,Totoy Bato
8818,Pangarap,TOTOY BATO
8819,Sinta Kong Japayuki,TOTOY BATO
8831,Buksan Mo,Willie Revillame
8891,MOSHI MOSHI CHIKIYAKI,SEXBOMB GIRLS
8934,TINDAHAN NI ALING NENA,ERASERHEADS
8938,PARA SA 'KIN AY IKAW,WILLIE REVILLAME
8941,KAGAT LABI,JULIA CLARETE & ALLAN K.
8944,Enteng,Kabobo
8945,Ibog Ibog,Mantequilla
8990,Iyugyog Mo,Willie Revillame
8991,Kung Para Sa'yo,Willie Revillame
8994,Patcha,Mocha
8995,Pinoti,Mantequilla
8996,Sayaw Darling,Willie Revillame
9002,Tulo Seven Hundred,Kabobo
9010,LQ,Mantequilla
9012,Mama,Mantequilla
9015,Pobre,Mantequilla
9021,Walay Title,Mantequilla
9028,BIGAY NA BIGAY,MANO MANO
9036,DI NA MAGGIGISA,MICHAEL V.
9037,DJ BUMBAY,MICHAEL V.
9050,Hindi Ako Bakla,Michael V.
9058,"IKOT, GILING, KEMBOT",THE BODIES
9061,JOKE JOKE JOKE,WILLIE REVILLAME
9062,JOY IN MY HEART,MICHAEL V.
9063,BOWOWOW,WILLIE REVILLAME
9150,GoodBoy,Blakdyak
9164,Hikaw Ni Lolo,Lito Camo
9171,Iskul Bukol,Tito Vic And Joey
9205,Kahit Magbago Pa,Yoyoy Villame
9220,ANGHANG,MICHAEL V.
9227,CHAKA NYA,MICHAEL V.
9276,Dulce Tirah Tirah,Ud4
9325,Supahpapalicious,Vhong Navarro
9327,TA-KUBETS,MICHAEL V.
9379,Espesyal Mamon,Moabytes
9398,Lampa (Ika'y Mag-ingat),Miss Ganda
9405,Totoo(True),Michael V.
9452,Ayos Na Ang Buto-Buto,Vhong Navarro
9460,Papa Boogie,Willie Revillame
9475,Igiling Giling,Willie Revillame
9480,Gagambino,Dennis Trillo
9485,Banana Split,Cool Chix
9506,ROCK N' ROLLIN,Willie Revillame
9516,ANAK KA NG LANGIT,Vhong Navarro
9538,Deliciosa,Mocha Girls
9561,ISTORYA NG RAFFY,Totoy Bato
9765,Banana,Blank Tape
9867,Dalawa'y Naging Isa,Michael V. and Spice Gays
9878,May Isa Na Namang Kumagat Sa Alikabok,Michael V.
9883,Sabi Mo Sa Akin Binata Ka,Mae Rivera
10009,Akong Kalipay,Kabobo
10030,Awit Na Kanta,Yoyoy Villame
10046,Bibingka Nen Maria,Insiyong
10107,Haring Solomon,Boy Sulivan
10129,Iniang Migbeerhouse Ku,Totoy Bato
10147,Kanser,Yoyoy Villame
10161,Keta Pu Kekami,Totoy Bato
10174,LQ,MANTEQUILLA
10178,Maayo Di Maminyo,Yoyoy Villame At Max Surban
10183,Makasimagut,Totoy Bato
10185,Mamun Nakong Mako Keka,Totoy Bato
10201,Motokoy,Yoyoy Villame
10228,Pagkatam-is,Yoyoy Villame
10233,Paminawa,Mantequilla
10263,Saddam,Totoy Bato
10267,Sangla Lupa Punta Saudi,Yoyoy Villame
10271,Sikat Na Pangit,Yoyoy Villame
10281,Tang-go,Yoyoy Villame
10284,Tigmo,Yoyoy Villame
10289,Neneng,Totoy Bato
10314,Textmate,Monroe Callejo
10549,Felimon,Milyo Naryo
10561,Sa Lungsod Sa Buenavista,Milyo Naryo
10608,Utang Lipay Bayad Dugay,Milyo Naryo
10617,Biag Ti Announcer,Jerry Martinez
10622,Bugnaw Na,Milyo Naryo
10631,Dalagita,Milyo Naryo
10674,Istoria Nang Raffy,Totoy Bato
10681,Kanus-a Pa Kaha,Milyo Naryo
10709,LKK,Milyo Naryo
10712,Macho Dancer,Milyo Naryo
10718,Malipajon Ang Takna,Milyo Naryo
10782,Puwerteng Dakoa,Milyo Naryo
10917,Anyang Mag Beerhouse,Totoy Bato
10918,Ating Saug A Malati,Totoy Bato
10919,Babaero,Totoy Bato
10920,Pinatubo,Totoy Bato
10921,Plasdan Remix,Totoy Bato
10922,Sinta Kung Japayuki,Totoy Bato
10923,Babaerung Milyunaryo,Totoy Bato
10924,Lugud Ning Indu,Totoy Bato
10927,Ing Taong Damalas,Totoy Bato
11021,Bilog Na Hugis Itlog,Sexbomb Girls
11053,Bathroom Dance,Michael V.
11086,Lamok,Escabeche
11171,Jejemon (Buster Phunk Mix),Blank Tape
11410,Shembot,Eat Bulaga
11461,Wer Na U?,Ara Muna
11465,Kaya Mo,Protein Shake
11478,Mahal Kita Kasi,Nicole Hyala
13511,Rubber Duckie,Ernie
13541,It's A Small World,Disney Theme
15183,Cha Cha Dabarkads,Ryzza ft. Jose and Wally
15203,Si Aida O Si Lorna O Si Fe,Marco Sison
15317,Kendeng Kendeng,Willie Revillame
15333,Mamang Sorbetero,Celeste Legaspi
15377,Mr. Papable,Vhong Navarro
15444,Lord Patawad,Basilyo
15650,Look Up,Ryzza Mae Dizon
15656,Nandito Lang Ako,Michael V.
15700,Chit-Chirit-Chit,Mabuhay Singers
15793,Ding Dong Song (You Touch my Tralala),Gunther
15842,The Fox,Ylvis
15852,Manhid Ka,Vice Ganda
15913,Walang Kwentang Kanta,Basilyo
15983,Bawal Na Ako Sa Gamot,Banda Ni Kleggy
16079,Otso Pa,Grin Department
16272,Boom Panes,Vice Ganda
16307,Kakaibabe,Donnalyn Bartolome
16324,Happy Birthday,Roel Cortez
16430,Walang Basagan Ng Trip,Jugs & Teddy
16705,Lowbat Na Ba,Ganny Brown
16820,Sampayan,Grin Department
16850,Stuff Toy,Grin Department
16996,Syota Ng Bayan,Grin Department
17019,Sigarilyo Ni Pepe,Re-Animator
17033,Traffic Na Naman,Erectus
17035,Wag Kang Pabebe,Vice Ganda
17405,Bolinaw,Mantequilla
17794,Babaeng Sorbetes,Orient Pearl
17799,Baso Ni Maria,Aleck Bovick
18233,PPAP Pen Pineapple Apple Pen,Piko Taro
18557,Noon At Ngayon,Blakdyak
18649,Pinoy Ang Gusto,DJ Alvaro
18851,Susi,Milyo Naryo
18857,Pinoy Ang Gusto Ko,Dj Alvaro
18890,Magulong Pamilya,Dolphy & Panchito
26113,Pusong Babae,Donita Nose
26331,The Coconut Nut,Smokey Mountain
26530,Mobe,Enrique Gil
26633,Hayop Na Kombo,Yoyoy Villame
26657,Mahiwagang Nunal,Vincent Daffalong
26674,Sa Langit Wala Ang Beer,Bert Dominique
26783,Gigil Si Aquo,Vice Ganda
26857,Ngumiti Tumawa Magsaya Kumanta,Cynthia Garcia
26931,Bayle Tibook Kalibutan,Yoyoy Villame
27210,B.A.D.A.F. Forever,Charing
27634,Pusong Mapaglaro,Yoyoy Villame
27817,Atras Abante,Milyonaryo
27827,Bombero,Yoyoy Villame
27831,Bulkan Wa Matubo,Yoyoy Villame
27833,Dalawidaw,Yoyoy Villame
27852,Hoy Sadut,Monroe Callejo
27863,Ka-On Pa,Yoyoy Villame
27869,Kinilao,Yoyoy Villame
27875,Mangingilad,Yoyoy Villame
27911,Buksan Mo Na,Milyo Naryo
27943,Lagkaw,Milyo Naryo
27947,Magchacha 'Ta,Milyo Naryo
28012,Willie Revillame Medley,Brian Gilles
28075,Itnap,Dodoy Torres Jr.
28152,Granada,Yoyoy Villame
28153,Mag Exercise Tayo,Yoyoy Villame
28154,Francisco Dagohoy,Yoyoy Villame
28219,Hiluan,Dodoy Torres Jr.
28221,Pigsote,Dodoy Torres Jr
28289,Macho Na Si Santa,Masculados
28326,Home Along The Riles,Dolphy
28458,Tsismosa Song,Jr.Crown & Thome
28644,Count To Ten,Grin Department
28679,Corona Ba-Bye Na!,Vice Ganda
28870,Talikodgenic Man Ako,Sexy Hipon Herlene
29447,Sa Muling Pagkikita,Toto Sorioso
29484,Essential Lang,Michael V.
29670,Higad Girl,Vice Ganda
29770,Pogi,Superkendi ft. Andrea Mendez
29999,Inutil,Madam Inutz
38082,Biyakin Mo,Mae Rivera
38127,Ate Sandali,Maris Racal
38554,Pew Pew Pew (Hold Up Wait A Minute),Auntie Hammy
38666,Marites,Madam Inutz
39887,Peaches,Jack Black
40078,Gusto Kong Umawit,Ernie Tagle
40286,Wankata,Willie Revillame
40621,Kape Tayo,Joema Lauriano
40894,Bwak Bwak Bwak,Vice Ganda
40943,Kumukutikutitap,Joey Albert
41065,Kapitan A Kupitan,Harry Bukros
