1003,Eternally,Victor Wood
1009,Girl,Immaculate
1040,AKALA KO'Y PARA SA AKIN,ALLONA
1041,SA AKING DAIGDIG,SHARON CUNETA
1044,Ang Boyfriend Kong Baduy,Cinderella
1045,Bakit Nga Ba Mahal Kita,Roselle Nava
1047,Bulag Sa Katotohanan,Rachel Alejandro
1048,Panalangin,APO Hiking Society
1049,Di Na Natuto,Gary Valenciano
1050,IF THE FEELING IS GONE,ELLA MAY SAISON
1051,Goodbye Is Not Forever,Ella Mae Saison
1052,Heto Na Naman Ako,Miguel Vera
1053,Hey It's Me,Jaime Rivera
1054,Maghintay Ka Lamang,Ted Ito
1055,PAG-IBIG KONG LITONG-LITO,APRIL BOYS
1056,Ikaw Lang At Ako,Donna Cruz
1057,IKAW PALA ANG MINAMAHAL,JOHN MELO
1058,IKAW SANA,OGIE ALCASID
1059,IKAW AT AKO SA DAIGDIG,J. ABALOS
1060,ISA'T ISA'Y MAHAL,APRIL BOYS
1062,Kaligayahan Na Pansamantala,Eva Eugenio
1063,Kahapon Lamang,Sharon Cuneta
1064,KASALANAN BA?,MEN OPPOSE
1065,Kahit Bata Pa,Lilet
1066,KUNG AKIN LANG,IVY VIOLAN
1067,KUNG WALANG IKAW,IVY VIOLAN
1068,Ipaglalaban Ko,Freddie Aguilar
1069,MAGDALENA,FREDDIE AGUILAR
1070,MAGKAKABALIKAN PA BA,IMELDA PAPIN
1071,MAHAL MO BA SYA,EVA EUGENIO
1072,MAY GUSTO AKO SA IYO,WENDELL
1073,MAY MAHAL KA NANG IBA,PAL VILLALUZ
1074,Minsan,Bert Dominic
1075,Mula Sa Puso,Jude Michaels
1076,Muli,Rodel Naval
1078,Nakapagtataka,Hajji Alejandro
1079,Never Ever Say Goodbye,Nonoy Zuniga
1080,No Touch,Mike Hanopol
1081,Paminsan-minsan,Richard Reynoso
1082,PARA SA `YO,PRETTIER THAN PINK
1084,PINTIG NG PUSO,NECIE LACSON
1087,Sana Ay Mahalin Mo Rin Ako,April Boys
1088,Sayang Na Sayang,Manilyn Reynes
1089,Someone's Alaways Saying Goodbye,Alyona
1090,SIGAW NG PUSO,FATHER & SONS
1093,Tanging Mahal,Regine Velasquez
1094,UHAW,EVA EUGENIO
1096,UMIIBIG NGA BA ANG,BOYSBOYZ
1097,UMIIBIG AKO,JOHN MELO
1099,WHY DO I LOVE YOU,Geneva Cruz
1100,Pag-Ibig Na Walang Dangal,Eva Eugenio
1104,Dahil Tanging Ikaw,Jaya
1105,I'll Face Tomorrow,Marco Sison
1106,Minahal Kita,Michael Laygo
1107,Mula Noon Hanggang Ngayon,Leah Salonga
1108,ANONG NANGYAYI,MICHAEL LAYGO
1109,Laging Naroon Ka,Jaya
1110,Pagsubok,Orient Pearl
1111,PAIN IN MY HEART,Ella Mae Saison
1112,PHOTOGRAPH,ARIEL RIVERA
1113,Sa Aking Puso,Ariel Rivera
1116,THANK YOU LOVE,JOSE MARI CHAN
1117,WISH,Donnaq Cruz
1119,You Made Me Live Again,Janet Basco
1120,Closer You And I,Gino Padilla
1122,Gusto Kita,Gino Padilla
1125,Iisa Pa Lamang,Joey Albert
1128,LET THE LOVE BEGIN,GINO PADILLA
1129,MAHAL NA MAHAL KO SIYA,GARY VALENCIANO
1130,Miss Na Miss Kita,Father & Son
1131,PLEASE DON'T THROW,MARTIN NIEVERA
1133,Sana Maulit Muli,Gary Valenciano
1134,With A Smile,Eraserheads
1135,Ang Himig Natin,Juan dela Cruz Band
1137,Ikaw Lang Ang Mamahalin,Joey Albert
1138,Kapalaran,Rico J. Puno
1139,ANG TAO'Y MARUPOK,RICO J.PUNO
1140,Awit Para Sa 'Yo,Jamie Rivera
1142,Daigdig Ng Alaala,Rico J. Puno
1146,Tamis Ng Unang Halik,Tina Paner
1147,BUGHAW NA BUHANGIN,RIC MANRIQUE
1148,Isang Babalikan,Cristy Mendoza
1149,Ano Ang Gagawin Kapag Wala Ka Na,Eva Eugenio
1150,Lead Me Lord,Gary V.
1151,Mahal Kita,Cinderella
1156,Batang-Bata Ka Pa,Apo Hiking Society
1157,Gaano Kadalas Ang Minsan,Basil Valdez
1160,Forgive And Forget,Sharon Cuneta
1163,P.S I Love You,Sharon Cuneta
1164,Iniibig Kita,Wadab
1165,Unang Halik,Anthony Castelo
1168,Sana Ay Ikaw Na Nga,Zsa Zsa Padilla
1170,Here And Now,Jose Mari Chan
1172,If We Can Have More Time,Jose Mari Chan
1174,KULANG SA PANSIN,RACHEL ALEJANDRO
1176,Kung Ako'y Iiwan Mo,Basil Valdez
1177,Ngayon,Basil Valdez
1179,Kapatid,Rico J. Puno
1180,Dito Ba,Kuh Ledesma
1181,Ang Buhay Ko,Asin
1183,"Sorry Na, Pwede Ba",Rico J. Puno
1184,Pagibig,APO
1185,Sa Hirap At Ginhawa,Sharon Cuneta
1186,Paano Ba Ang Mangarap,Pilita Corales
1187,Kung Maging Ulila,Norma Lapuz
1188,Tanong Ng Puso,Ben Torres
1189,Saan Ako Nagkamali,George Canseco
1190,Ligaw Tingin,Leah Navarro
1191,Paano Kita Mapasasalamatan,Kuh Ledesma
1192,Yakap Sa Dilim,Apo Hiking Society
1193,Araw-Araw Gabi-Gabi,Didith Reyes
1194,Tuyo Na'ng Damdamin,APO
1195,Afraid For Love To Fade,Jose Mari Chan
1196,Give Me A Chance,Ric Segreto
1197,Hindi Ko Kaya,Richard Reynoso
1198,Kaibigan Lang Pala,Lilet
1199,Kay Tagal,Rachel Alejandro
1200,Mr. Kupido,Sheryl Cruz
1202,Kaligayahan Mo'y Kaligayahan Ko Rin,Ding Lamano
1203,AFTERTHOUGHT ON A TV ShowJ,OSE MARI CHAN
1206,Kahit May Mahal Ka Nang Iba,Wendell
1207,Isang Lahi,Antony Castelo
1208,Kahit Minsan Lang,Penn Santiago
1210,Pinakamamahal,Louie Heredia
1211,INIIBIG KO ANG INIIBIG MO,IMELDA PAPIN
1212,Bikining Itim,Bert Dominique
1213,Kung Sakali Man,Rachel Alejandro ft. Richard Reynoso
1214,KAHIT MAN LANG SA PANGARAP,VINA MORALES
1215,Tingin,Timmy Cruz
1216,Hindi Ako Laruan,Mimi Baylon
1217,Dito Sa Aking Mundo,Richard Reynoso
1218,Kay Palad Mo,Jamie Rivera
1220,Sa Bawat Sandali,Victor Wood
1222,Dahil Sa Isang Bulaklak,"Ric Manrique, Jr"
1223,Huli Mo,APO
1224,Di Ba't Ako Ay Tao Rin,Cely Baustista :
1225,Kailangan Malaman Mo,APO
1226,Sana Pag-Ibig,Rico J. Puno
1227,Wala Nang Hahanapin Pa,APO
1228,BAYAN KO,Freddie Aguilar
1229,I Need You Back,Raymond Launchengco
1230,Hold Me Once Again,Cristi Gatchalian
1231,You're My Home,Odette Quesada :
1232,KUNG TALAGANG MAHAL MO AKO,CELY BAUTISTA
1233,Umiibig Ka Pala Sa Akin,Cristina Paner
1234,Kung Kita'y Kapiling,Cely Bautista
1235,Pobreng Alindahaw,Melinda Veloso
1236,Must Be Heaven,C. Paner
1238,Kung Gusto Mo Gusto Ko Pa,APO
1239,Nasa'n Ka Na,Alecx
1240,Giniginaw Ako,Imelda Papin
1241,Doon,Richard Reynoso
1242,Show Me A Smile,Apo
1243,MAY PAGTINGIN,WENDELL
1244,To Love Again,Sharon Cuneta
1246,AKO'Y NAGKAMALI,CRISTY MENDOZA
1249,Magkakabalikan Pa Ba,Imelda Papin
1250,Minsan Lamang,Ric Mantique
1251,MAHAL MO BA SYA,EVA EUGENIO
1254,Na Sabihin Mo,Eloisa
1255,Nanabik,Rea Valle
1258,Ang Boypren Ko,Boyfriend
1261,HINDI AKO LARUAN,MIMI BAYLON
1262,Bituing Walang Ningning,Sharon Cuneta
1263,Boy,Timmy Cruz
1265,Ibig Kong Magtapat,Victor Wood
1267,Ngayon At Kailanman,Basil Valdez
1270,Pira-Pirasong Alaala,Rey Valera
1272,Princesa,APO
1274,Hindi Kita Malilimutan,Nonoy Zuniga
1275,Ipagpatawad Mo,VST & Co.
1276,Pagbabalik,Asin
1278,Ang Pag-ibig Kong Ito,Lea Navarro
1279,Ayoko Na Sa'yo,Sharon Cuneta
1280,Walang Kapantay,Carmen Soriano
1281,Maala-Ala Mo Kaya,Carmen Soriano
1282,Isang Damdamin,L.Heredia
1286,Mahiwaga,Ric Manrique
1287,Sana Naman,Tricia
1289,Saan Na Bang Barkada,Apo Hiking
1291,Kahit Sino,Richard Reynoso
1293,Tumibok Kasi,Rachel Alejandro
1294,THANK YOU FOR LOVING ME,JANET BASCO
1295,Sa Piling Mo,Mabuhay Singers
1296,HAHABOL-HABOL,MABUHAY SINGERS
1297,Mr. Songwriter,Jose Mari Chan
1298,Rock Baby Rock,VST & Company
1299,Kahit Na Magtiis,Pilita Corales
1301,Bakit Kung Sino Pa,Lloyd Umali
1303,MINSAN LANG KITANG IIBIGIN,ARIEL RIVERA
1304,You,Basil Valdez
1305,IKAW ANG MS. UNIVERSE,HOTDOG
1306,Bakit Labis Kitang Mahal,Boyfiends
1307,Sana'y Wala Ng Wakas,Sharon Cuneta
1308,Banal Na Aso Santong Kabayo,Yano
1310,Muntik Ng Maabot Ang Langit,True Faith
1312,MINSAN ISANG KAHAPON,LEA SALONGA
1313,Sana Dalawa Ang Puso Ko,Bodjie's Law Of Gravity
1315,Alam Mo Ba,Vina Morales
1322,Babalikang Muli,Regine Velaquez
1323,Bakit Labis Kitang Mahal,Boyfiends
1326,Bitin Sa Iyo,Hotdog
1329,Bato Sa Buhangin,Cinderella
1331,Dahil Sa'yo,Pilita Corales
1334,Deep In My Heart,Jose Mari Chan
1335,Di Na Ko Aasa Pa,Introvoys
1336,Hindi Magbabago,Randy Santiago
1339,I DON'T MEAN A THING,SHARON CUNETA
1344,Enveloped Ideas,Dawn
1353,Hagkan,Sharon Cuneta
1357,High School,Sharon Cuneta
1359,PAG-IBIG KO'Y IBA,CINDERELLA
1360,Isang Babalikan Isang Iiwanan,Cristy Mendoza
1361,Ikaw Pa Rin,Ted Ito
1362,Sa Isip Ko,Agot Isidro
1366,Kahit Wala Ka Na,Rey Valera
1367,Sana'y Laging Magkapiling,April Boy Regino
1368,KASI NAMAN,ELLA DEL ROSARIO
1369,Ikaw Ang Lahat Sa Akin,Martin Nievera
1373,LIGAYA,ERASERHEADS
1376,O LUMAPIT KA,ELLA DEL ROSARIO
1378,MAHAL MO PA BA AKO,SHARON CUNETA
1379,Kung Maibabalik Ko Lang,Regine Velasquez
1380,Kahit Maputi Na Ang Buhok Ko,Sharon Cuneta
1382,Mr. Dj,Sharon Cuneta
1383,MUNTIK NA KITANG MINAHAL,THE COMPANY
1384,NANDITO AKO,LEA SALONGA
1385,NARITO ANG PUSO KO,MIGUEL VERA
1387,Paano Ba Kita Malilimutan,Manilyn Reynes
1389,Parang Baliw,Sharon Cuneta
1390,Pare Ko,Eraserheads
1392,Pers Lab,Hotdog
1396,Refrain,Jose Mari Chan
1400,Sana Kahit Minsan,Ariel Rivera
1403,Superstar ng Buhay Ko,Cinderella
1405,Pag Tumatagal Lalong Tumitibay,Bimbo Cerrudo
1412,Toyang,Eraserheads
1413,T.L. Ako Sa'yo,Cinderella
1414,"Tulak Ng Bibig, Kabig Ng Dibdib",Jolina Magdangal
1417,IKAW ANG MS. UNIVERSE,HOTDOG
1420,Don't Know What To Do,Ric Sigreto
1426,Anak,Freddie Aguilar
1430,GILIW KO,RENZ VERANO
1432,Bulag Na Pag-ibig,Sheila Marie
1440,This Guy's In Love With You Pare,Parokya Ni Edgar
1443,Miss Kita Kung Christmas,Sharon Cuneta
1447,ANG GAAN NG FEELING,GENEVA CRUZ
1448,DON'T EVER MAKE ME..,SHARON CUNETA
1453,Langit Na Naman,Donna
1454,A Love To Last A Lifetime,Jose Mari Chan
1458,HIMIG PASKO,APO HIKING SOCIETY
1464,PASKO NA NAMAN,JANET BASCO
1465,HOW DID YOU KNOW,CHIQUI PINEDA
1467,Muli Mong Mahalin,April Boys
1468,PAKISABI NA LANG,THE COMPANY
1471,Banal Na Aso Santong Kabayo,Yano
1473,Binibini,Introvoys
1477,CAN'T BE WITH YOU..,IRENE
1479,Dahil Mahal Kita,Boyfriends
1483,EVERYDAY,AGOT ISIDRO
1487,Friend of Mine,Odette Quesada
1488,HABANG MAY BUHAY,A+P592+C613:J+C613:M613
1490,Hanggang Kailan,Martin Nievera
1492,PAG-IBIG NA SANA,ROSELLE & TONY
1494,IKAW LANG,SMOKEY MOUNTAIN
1495,Nag-iisang Ikaw,Louie Heredia
1496,KAIBIGAN,INTROVOYS
1497,Kailan,Eraserheads
1498,Kailanman,Introvoys
1499,Ikaw Ang Aking Mahal,VST & Company
1505,MINSAN PA,THE FLIPPERS
1507,MULTO SA PANINGIN,The Youth
1518,Paglisan,Color It Red
1519,Ipagpatawad Mo,VST & CO.
1522,Sikat Na Si Pedro,Phil. Violators
1525,Estudyante Blues,Freddie Aguilar
1526,TELL ME YOUR NAME,JOSE MARI CHAN
1534,Huwag Na Lang Kaya,True Faith
1537,Will I Survive,Introvoys
1540,FRIENDS,NONOY ZUNIGA
1550,I'll Be There For You,Martin Nievera
1558,Doon Lang,Nonoy Zuniga
1560,EVEN IF,JAM MORALES
1567,Hiram,Zsa Zsa Padilla
1569,I LOVE YOU AND..,JAM MORALES
1570,A Smile In Your Heart,Jam Morales
1576,Complicated Heart,MLTR
1578,MAGHIHINTAY SA `YO,DINGDONG A.
1581,Kumusta Ka,Willy Cruz
1584,A Long Long Time Ago,Odette Quesada
1585,LOOK IN HER EYES,GARY VALENCIANO
1588,Love Without Time,Nonoy Zuniga
1589,Mahal,Sharon Cuneta
1590,Mahal Kita Walang Iba,Ogie Alcasid
1591,Make Believe,Marco Sison
1593,May Pag-asa Ba,Introvoys
1596,Muntik Nang Maabot Ang Langit,True Faith
1598,I'VE NEVER BEEN TO ME,OGIE ALCASID
1600,Bakit Ngayon Ka Lang,Freestyle
1601,BAKIT KA LUMAYO,OGIE ALCASID
1602,Paalam Na,Rachel Alejandro
1606,Sana'y Wala Ng Wakas,Sharon Cuneta
1608,My Love Will See You Through,Marco Sison
1627,All My Love,Nonoy Zuniga
1661,Each Day With You,Martin Nievera
1668,I Wanna Dance,MLTR
1670,SOMETHING RIGHT,MLTR
1679,Till I Met You,Joey Albert
1693,I'm Gonna Come Back,MLTR
1698,STRANGERS AGAIN,CINEMA
1708,Makapiling Ka Sana,Dingdong Avanzado
1724,You Are To Me,Divo
1728,Langis At Tubig,Sharon Cuneta
1734,Kiss Kiss,VST & CO.
1735,Libreng-Libre,Masculados
1739,Kahit Na,Ogie Alcasid
1740,Just A Smile Away,Luke Mijares
1741,Iniibig Kita,Wadab
1742,Iba Ka Sa Lahat,Roel Cortez
1744,I GOT A GIRLFRIEND,JAY R.
1745,Ikaw Lamang,Ogie Alcasid
1747,Ikaw Pa Rin Pala,Ogie Alcasid
1749,Iwanan Mo Na S'ya,Parokya Ni Edgar
1751,ETCETERA,VST and CO.
1752,Farewell,Jay R.
1753,First Kiss,Nina
1754,Hawakan Mong Mabuti,Masculados
1755,DI MO BA ALAM,PAROKYA NI EDGAR
1757,Chuwariwap,Gee Girls
1759,Bakit Pa Ba,Jay-R
1760,Bakit Sayo Pa,Roel Cortez
1761,BATIBOT,ALAMID
1763,Bring Me Down,Rico Blanco
1764,Bulaklak,Viva Hot Babes
1767,Better Man,Ogie Alcasid
1768,All I Need,Jay R.
1769,Alumni Homecoming,Parokya ni Edgar
1770,As We Dance,Paolo Santos
1771,Mmmm Sarap,Kamikazee
1772,Madelyn,April Boy
1773,Magkasuyo Buong Gabi,Rico J. Puno
1774,Makulit,DJ Alvaro
1775,Maniwala Ka Sana,Parokya Ni Edgar
1777,Macho Gwapito,Rico J.Puno
1779,Labs Kita,April Boys
1780,Selos,Rico J. Puno
1782,Sayang,Parokya Ni Edgar
1784,Ratratin,Masculados
1785,Singkit,DJ Alvaro
1787,Sorry Na Lang,Aubrey Miles
1789,"Step No, Step Yes",VST & Co
1790,SWING IT BABY,VST & CO.
1791,Tatlong Araw,Parokya Ni Edgar
1793,Tsaka Na Lang,Parokya Ni Edgar
1794,Tugon Sa king Dasal,Lyod umali
1795,Uhhya Uhhya,Masculados
1796,Umaasa Pa Rin,Lloyd Umali
1797,Venus,Sexbomb Girls
1798,Aangkin Sa Puso Ko,Vina Morales
1801,Pakita Mo,VST & Co.
1802,Pagkat Wala Ka Na,Lloyd Umali
1804,Pangako Ko,Ogie Alcasid
1805,Parang Ayoko Na Yata,Parokya Ni Edgar
1806,Parang Bad Habit,DJ Alvaro
1807,Pinakamamahal,Aiza Seguerra
1808,Play With Me Tonight,Paolo Santos
1809,Pwede Ba,VST And Co.
1811,Narito,Sarah Geronimo
1812,Nadevelop,Tin Arnaldo
1813,Narito Ka Lang Pala,Lloyd Umali
1815,Alam Kong Di Ako Ok Lang,Bayani Agbayani
1816,Because Of You,Paolo Santos
1817,Dati Pa,Aiza Seguerra
1818,Di ko na kaya,CARMELA CUNETA
1819,Hiram,Zsa Zsa Padilla
1820,Kahit Na Mayroon,Raine
1821,Kung Kailan Wala Ka Na,Jolina Magdangal
1822,The Memory Of Him,Denise Laurel
1823,Paglisan,Color It Red
1824,Pito-Pito,Willie Revillame
1825,Umiibig Na,Ann Jomeo
1831,You Are My God,Carol Banawa
1850,Sana Magbuhat ng Una,Jessa Zaragosa
1883,LAMBERTO QUINTERO,"C,DE LINARES"
1893,LOS DOS AMIGOS,"C,DE LINARES"
1979,SE`NOR AMOR,DULCE
2090,MI PLEGARIA,CESAR
2123,Lobo,Dulce
2131,Soy una dama,Dulce
2244,CORAZ`ON HERIDO,ARIA 8
2266,TU MU`NECA,DULCE
2302,ATLANTICO,JUAN SANTANA
2308,ESPEJISMO,JUANELLO
2371,Nena,2ez2c
2374,OJITOS COLOR CAF`E,FAMA
2401,Mirala Miralo,Alejandra Guzm`an
2413,ANTIGUA,ERICK
2434,FUI DEMASIADO F`ACIL,DULCE
2442,COMO SI FUERA LOCA,DULCE
2472,TU NOMBRE EN LA ARENA,"C,BAROCELA"
2506,CUANDO VAYAS A MI TUMBA,"C,DE LINARES"
2516,PRIMERA COSA BELLA,YAHARI
2718,Boys Boys Boys,Sabrina
2975,Treat Her Like A Lady,Cornelio Bros & Rose
2981,Drivin' My Life,Even Steven
3020,Once In A While,Dinah Shore
3050,Ang Aking Awitin,Side A
3055,Araw-Araw Gabi-Gabi,Didith reyes
3057,Ang Huling El Bimbo,Eraser Heads
3059,Baka Sakaling Mahalin Mo rin Ako,Rey Valera
3060,Bakit Ba?,Siakol
3061,BAWAL NA GAMOT,WILLE GARTE
3062,BAYAN KO,Freddie Aguilar
3063,BAYAN KO,Freddie Aguilar
3064,BAYAN KO,Freddie Aguilar
3070,Bikining Itim,Bert Dominique
3079,Boy,Donna Cruz
3088,CONSTANT CHANGE,JOSE MARI CHAN
3095,Di Pa Huli,Side A
3102,Don't Say Goodbye,Pops Fernandez
3108,Eternally,Victor Wood
3109,EVERLASTING LOVE,THE COMPANY
3129,Getting To Know Each Other,Ariel Rivera
3130,Gintong Araw,Bing Rodrigo
3135,Ha Ha Ha,Eraserheads
3136,Hahanapin Ko,Anthony Castello
3139,Harana,Parokya Ni Edgar
3141,Hard To Believe,Eraserheads
3151,WAG KANG MALUNGKOT KAIBIGAN,APRIL BOY REGINO
3171,Ikaw Ay Nasaan,Bert Dominic
3172,I'm Sorry My Love,Rockstar 2
3174,Inday Ng Buhay Ko,Victor Wood
3175,Isang Lahi,Regine Velasquez
3176,"Isang Tanong, Isang Sagot",Donna Cruz
3185,JEEPNEY DRIVER,APRIL BOYS
3187,KAY LUPIT MO PAG-IBIG,VICTOR WOOD
3188,Kaya Ko Ba,Rachel Alejandro\
3189,Tubig At Langis,Sharon Cuneta
3194,Iisang Damdamin,Louie Heredia
3202,Lupa,Asin
3203,Magandang Gabi,Nonoy Zuniga
3208,MAYROON PANG PAG-ASA,APRIL BOY REGINO
3210,Minsan lang Kitang Iibigin,Ariel Rivera
3212,Mahal Na Mahal Na Mahal Kita,April Boy Regino
3219,"My Girl, My Woman, My Friend",Jose Mari Chan and Regine Velasquez
3226,Oras Na,Coritha
3229,Paminsan-Minsan,Raymond Lauchengco
3230,Pang Habang-Buhay,Jessa Zaragosa
3231,Para Sa Masa,Eraserheads
3232,Perfect,True Faith
3233,PINAKAMAMAHAL KITA,APRIL BOY REGINO
3234,PLEASE BE CAREFUL WITH MY HEART,JOSE MARI CHAN
3244,Sana Ay Ikaw Na Nga,Basil Baldez
3248,SILVERTOES,PAROKYA NI EDGAR
